filename,width,height,class,xmin,ymin,xmax,ymax
004530.jpg,500,375,bus,54,41,415,295
004530.jpg,500,375,person,140,106,186,147
004532.jpg,500,374,boat,1,72,497,310
004537.jpg,500,388,horse,181,122,402,318
004537.jpg,500,388,cow,1,191,132,370
004537.jpg,500,388,cow,1,100,197,221
004537.jpg,500,388,cow,266,95,348,157
004537.jpg,500,388,cow,262,71,429,170
004537.jpg,500,388,cow,433,79,493,218
004537.jpg,500,388,person,202,33,270,263
004539.jpg,500,375,car,4,268,164,374
004539.jpg,500,375,car,42,243,125,282
004539.jpg,500,375,car,345,253,500,373
004539.jpg,500,375,car,421,236,500,263
004539.jpg,500,375,car,268,240,308,269
004539.jpg,500,375,car,282,223,316,262
004539.jpg,500,375,car,258,230,270,242
004540.jpg,333,500,sofa,8,141,333,316
004544.jpg,500,334,bus,70,53,465,282
004544.jpg,500,334,car,464,163,499,201
004548.jpg,500,367,dog,141,58,414,272
004549.jpg,500,375,tvmonitor,139,112,227,190
004549.jpg,500,375,chair,354,147,499,270
004549.jpg,500,375,sofa,2,280,500,375
004552.jpg,500,375,bus,33,30,433,312
004555.jpg,500,333,aeroplane,142,174,355,245
004558.jpg,333,500,pottedplant,127,63,185,121
004558.jpg,333,500,pottedplant,129,169,183,235
004558.jpg,333,500,pottedplant,129,283,180,352
004558.jpg,333,500,pottedplant,114,348,247,470
004566.jpg,500,375,cat,76,97,353,315
004566.jpg,500,375,cat,211,1,500,250
004570.jpg,500,375,aeroplane,3,3,370,245
004574.jpg,334,500,chair,56,250,203,450
004574.jpg,334,500,person,56,125,206,330
004576.jpg,500,333,car,30,64,441,245
004576.jpg,500,333,car,385,68,497,137
004585.jpg,500,375,cow,23,238,101,314
004585.jpg,500,375,cow,100,207,176,267
004585.jpg,500,375,cow,257,243,340,302
004585.jpg,500,375,cow,317,219,372,262
004585.jpg,500,375,cow,203,188,262,242
004585.jpg,500,375,cow,137,116,186,149
004585.jpg,500,375,cow,210,107,251,125
004585.jpg,500,375,cow,267,100,288,134
004585.jpg,500,375,cow,291,111,309,151
004585.jpg,500,375,cow,362,113,386,146
004585.jpg,500,375,cow,420,148,458,167
004585.jpg,500,375,cow,196,53,235,79
004585.jpg,500,375,cow,165,49,195,67
004587.jpg,333,500,dog,209,298,322,356
004591.jpg,500,333,train,139,158,264,199
004591.jpg,500,333,car,307,266,500,333
004591.jpg,500,333,car,326,247,500,307
004597.jpg,500,375,chair,83,181,120,255
004600.jpg,500,375,cat,178,40,298,281
004601.jpg,500,333,motorbike,151,100,266,317
004601.jpg,500,333,person,200,43,332,308
004604.jpg,500,375,car,2,52,172,188
004604.jpg,500,375,person,265,58,309,104
004604.jpg,500,375,person,145,48,171,85
004604.jpg,500,375,person,411,19,477,272
004604.jpg,500,375,person,313,1,430,315
004604.jpg,500,375,motorbike,182,103,332,174
004604.jpg,500,375,motorbike,58,132,394,280
004605.jpg,500,333,bicycle,93,121,352,325
004605.jpg,500,333,bicycle,411,7,500,139
004605.jpg,500,333,bicycle,156,1,302,56
004605.jpg,500,333,person,158,29,292,315
004605.jpg,500,333,person,444,36,500,332
004606.jpg,500,375,aeroplane,320,284,351,317
004607.jpg,500,375,sofa,93,107,389,232
004607.jpg,500,375,chair,348,117,497,303
004607.jpg,500,375,chair,1,128,132,295
004607.jpg,500,375,person,353,24,376,112
004609.jpg,375,500,dog,174,179,375,412
004609.jpg,375,500,person,2,100,320,500
004612.jpg,500,332,bird,230,133,270,202
004623.jpg,500,378,bird,51,83,428,358
004626.jpg,500,333,train,89,106,479,234
004626.jpg,500,333,train,1,132,93,224
004627.jpg,500,375,train,193,202,421,272
004627.jpg,500,375,train,417,227,500,284
004630.jpg,500,375,person,110,96,176,289
004630.jpg,500,375,person,159,82,245,341
004630.jpg,500,375,person,212,88,353,374
004630.jpg,500,375,person,331,77,435,373
004630.jpg,500,375,person,203,15,328,375
004630.jpg,500,375,person,3,113,273,375
004630.jpg,500,375,person,460,110,486,195
004630.jpg,500,375,person,419,107,456,203
004630.jpg,500,375,bus,3,11,434,135
004631.jpg,375,500,chair,221,359,362,500
004631.jpg,375,500,chair,330,466,375,500
004631.jpg,375,500,chair,96,358,124,465
004631.jpg,375,500,person,194,153,298,414
004631.jpg,375,500,person,89,154,251,496
004631.jpg,375,500,pottedplant,36,156,88,231
004632.jpg,500,375,dog,121,143,230,306
004632.jpg,500,375,dog,212,147,382,300
004634.jpg,460,500,horse,160,143,400,305
004643.jpg,500,374,aeroplane,373,200,500,260
004643.jpg,500,374,aeroplane,9,62,472,306
004644.jpg,500,333,dog,1,26,186,260
004647.jpg,500,333,motorbike,83,121,298,332
004647.jpg,500,333,person,275,57,371,312
004647.jpg,500,333,person,115,53,213,213
004648.jpg,500,375,person,84,184,95,218
004648.jpg,500,375,person,72,187,83,217
004648.jpg,500,375,person,440,190,461,220
004648.jpg,500,375,person,468,188,486,219
004648.jpg,500,375,bus,146,166,425,216
004649.jpg,500,335,train,36,126,393,237
004649.jpg,500,335,train,381,134,431,225
004649.jpg,500,335,train,425,131,486,199
004651.jpg,500,375,boat,153,154,216,262
004653.jpg,333,500,person,51,109,276,448
004656.jpg,375,500,horse,146,284,234,383
004656.jpg,375,500,person,177,240,208,330
004660.jpg,500,375,car,1,129,40,163
004660.jpg,500,375,person,440,86,458,123
004660.jpg,500,375,person,216,89,347,167
004660.jpg,500,375,car,3,89,499,353
004662.jpg,332,500,horse,3,179,223,473
004662.jpg,332,500,person,185,122,290,451
004671.jpg,317,500,bottle,49,1,283,497
004673.jpg,500,333,bicycle,52,154,159,308
004673.jpg,500,333,person,80,66,204,270
004676.jpg,500,375,bicycle,145,201,315,343
004676.jpg,500,375,person,206,122,277,317
004679.jpg,500,375,person,1,1,497,372
004679.jpg,500,375,dog,143,79,362,315
004682.jpg,500,375,pottedplant,22,68,245,261
004682.jpg,500,375,pottedplant,246,114,472,333
004683.jpg,500,375,cat,22,2,426,291
004685.jpg,333,500,person,70,165,161,341
004685.jpg,333,500,person,119,167,328,414
004687.jpg,500,375,motorbike,98,83,383,321
004687.jpg,500,375,person,145,34,288,316
004687.jpg,500,375,person,403,84,436,170
004687.jpg,500,375,car,442,100,500,161
004691.jpg,500,375,train,54,67,500,318
004691.jpg,500,375,car,33,1,71,20
004691.jpg,500,375,car,2,1,40,21
004692.jpg,375,500,chair,292,128,375,434
004692.jpg,375,500,person,2,187,375,500
004692.jpg,375,500,person,36,207,273,500
004692.jpg,375,500,dog,338,193,375,274
004694.jpg,252,500,person,49,71,203,255
004694.jpg,252,500,motorbike,95,185,202,466
004699.jpg,500,378,pottedplant,319,33,500,322
004699.jpg,500,378,person,379,303,417,360
004699.jpg,500,378,person,337,295,382,354
004699.jpg,500,378,person,186,257,224,309
004699.jpg,500,378,person,225,263,245,285
004699.jpg,500,378,person,52,308,71,331
004699.jpg,500,378,person,38,309,56,335
004699.jpg,500,378,person,63,307,82,329
004701.jpg,500,375,bottle,334,1,386,110
004705.jpg,500,330,bus,394,181,455,226
004705.jpg,500,330,car,1,206,104,270
004706.jpg,500,357,person,117,20,362,340
004706.jpg,500,357,bicycle,46,164,428,357
004710.jpg,500,331,bottle,146,1,355,248
004710.jpg,500,331,bottle,38,2,169,79
004714.jpg,500,375,sofa,371,90,500,374
004714.jpg,500,375,chair,139,51,256,224
004714.jpg,500,375,chair,2,43,77,203
004714.jpg,500,375,pottedplant,317,75,408,149
004714.jpg,500,375,pottedplant,219,161,260,214
004714.jpg,500,375,pottedplant,127,232,217,274
004715.jpg,500,375,person,202,127,331,374
004715.jpg,500,375,person,159,103,305,375
004719.jpg,500,333,bus,2,125,112,209
004719.jpg,500,333,car,353,150,500,262
004722.jpg,500,375,horse,71,76,167,286
004722.jpg,500,375,person,257,104,367,359
004722.jpg,500,375,person,330,110,436,373
004727.jpg,500,500,bus,263,165,298,226
004727.jpg,500,500,bus,86,59,264,299
004727.jpg,500,500,car,36,215,86,258
004727.jpg,500,500,car,1,205,56,266
004727.jpg,500,500,person,120,217,263,500
004727.jpg,500,500,person,221,228,263,408
004727.jpg,500,500,person,245,187,282,259
004727.jpg,500,500,person,253,225,340,498
004727.jpg,500,500,person,295,316,472,500
004727.jpg,500,500,person,401,201,484,500
004727.jpg,500,500,person,391,171,429,217
004727.jpg,500,500,person,334,199,412,321
004727.jpg,500,500,person,312,201,354,270
004732.jpg,375,500,chair,60,140,375,500
004732.jpg,375,500,person,78,163,361,497
004735.jpg,500,375,chair,1,206,291,375
004735.jpg,500,375,chair,1,135,126,185
004742.jpg,500,375,diningtable,2,213,500,375
004742.jpg,500,375,bottle,420,207,471,354
004742.jpg,500,375,bottle,245,216,274,308
004742.jpg,500,375,bottle,239,188,277,293
004742.jpg,500,375,bottle,297,181,334,276
004742.jpg,500,375,bottle,136,176,192,207
004742.jpg,500,375,pottedplant,276,43,344,107
004742.jpg,500,375,chair,444,157,500,220
004742.jpg,500,375,person,339,112,500,250
004742.jpg,500,375,person,266,102,376,238
004742.jpg,500,375,person,114,85,261,224
004742.jpg,500,375,person,6,104,110,230
004746.jpg,500,335,train,266,54,492,297
004746.jpg,500,335,train,29,55,241,293
004747.jpg,500,375,car,1,46,472,351
004753.jpg,500,375,chair,401,41,472,121
004753.jpg,500,375,person,2,23,393,375
004753.jpg,500,375,person,208,12,329,163
004753.jpg,500,375,bottle,339,125,361,184
004754.jpg,375,500,tvmonitor,1,270,133,500
004754.jpg,375,500,sofa,284,323,375,500
004768.jpg,500,375,sheep,24,28,499,368
004773.jpg,375,500,diningtable,78,249,368,496
004773.jpg,375,500,chair,240,231,375,443
004773.jpg,375,500,chair,8,288,190,500
004773.jpg,375,500,tvmonitor,11,184,65,226
004776.jpg,500,375,train,77,58,428,353
004779.jpg,500,375,car,114,203,284,291
004779.jpg,500,375,person,143,188,185,304
004785.jpg,500,331,diningtable,56,97,475,331
004785.jpg,500,331,chair,404,143,491,300
004785.jpg,500,331,chair,355,89,418,219
004785.jpg,500,331,chair,341,76,380,170
004785.jpg,500,331,chair,316,67,348,138
004785.jpg,500,331,chair,200,56,263,99
004785.jpg,500,331,chair,117,73,143,141
004785.jpg,500,331,chair,92,81,136,176
004785.jpg,500,331,chair,68,94,126,229
004785.jpg,500,331,chair,15,150,93,321
004785.jpg,500,331,chair,1,81,52,159
004785.jpg,500,331,chair,128,47,181,107
004786.jpg,500,375,car,27,120,500,314
004789.jpg,500,332,horse,201,117,316,234
004789.jpg,500,332,person,225,93,282,199
004790.jpg,500,375,person,1,4,263,375
004790.jpg,500,375,person,204,22,499,375
004790.jpg,500,375,person,277,70,489,323
004792.jpg,375,500,cat,115,135,257,336
004793.jpg,500,375,car,28,132,295,372
004794.jpg,500,329,bird,190,140,405,243
004796.jpg,500,375,motorbike,316,111,491,375
004796.jpg,500,375,motorbike,57,117,267,270
004796.jpg,500,375,person,89,85,153,280
004812.jpg,500,362,aeroplane,89,77,484,292
004812.jpg,500,362,person,433,163,492,272
004812.jpg,500,362,person,482,179,500,270
004814.jpg,500,333,cat,1,33,500,265
004815.jpg,500,332,horse,187,122,373,262
004815.jpg,500,332,person,369,112,426,257
004816.jpg,500,333,dog,113,37,365,294
004818.jpg,500,400,chair,52,117,245,400
004818.jpg,500,400,chair,302,104,426,308
004825.jpg,375,500,pottedplant,1,12,373,500
004826.jpg,500,375,cow,61,224,261,361
004826.jpg,500,375,person,395,152,443,257
004826.jpg,500,375,person,444,146,476,183
004828.jpg,500,483,person,1,150,32,278
004828.jpg,500,483,person,61,152,209,399
004828.jpg,500,483,person,245,111,352,341
004828.jpg,500,483,car,467,202,500,248
004828.jpg,500,483,car,412,187,480,282
004828.jpg,500,483,car,139,171,446,391
004830.jpg,500,333,car,104,110,418,212
004830.jpg,500,333,person,231,123,274,148
004832.jpg,474,471,cat,144,304,262,468
004832.jpg,474,471,person,163,98,415,470
004836.jpg,500,446,motorbike,1,147,474,446
004837.jpg,500,375,sofa,273,138,500,320
004837.jpg,500,375,chair,67,166,253,357
004839.jpg,332,500,boat,134,111,201,284
004839.jpg,332,500,boat,51,121,112,253
004846.jpg,500,338,sofa,3,58,499,338
004846.jpg,500,338,person,137,148,500,338
004846.jpg,500,338,person,201,3,500,242
004849.jpg,336,500,train,143,191,250,281
004850.jpg,500,375,car,245,92,405,195
004857.jpg,500,375,person,279,71,412,361
004857.jpg,500,375,person,51,94,198,361
004857.jpg,500,375,person,362,55,381,118
004857.jpg,500,375,person,397,66,415,107
004857.jpg,500,375,person,406,78,423,111
004857.jpg,500,375,person,419,83,442,124
004857.jpg,500,375,diningtable,121,181,326,369
004857.jpg,500,375,diningtable,383,149,469,209
004857.jpg,500,375,diningtable,419,127,500,166
004857.jpg,500,375,diningtable,362,107,425,146
004857.jpg,500,375,person,486,88,500,138
004857.jpg,500,375,chair,339,153,487,372
004857.jpg,500,375,chair,1,160,154,374
004857.jpg,500,375,chair,317,212,500,375
004857.jpg,500,375,chair,1,214,51,375
004863.jpg,500,375,car,61,61,421,282
004866.jpg,500,375,cat,111,97,237,192
004866.jpg,500,375,cat,61,107,376,375
004867.jpg,500,333,train,3,70,500,305
004868.jpg,500,375,person,99,97,251,297
004868.jpg,500,375,person,217,69,392,282
004868.jpg,500,375,diningtable,1,260,500,375
004868.jpg,500,375,tvmonitor,284,72,392,164
004869.jpg,350,500,bird,61,69,350,433
004872.jpg,500,375,horse,252,131,291,263
004872.jpg,500,375,person,237,94,311,212
004876.jpg,500,248,bird,26,91,61,208
004876.jpg,500,248,bird,152,151,177,237
004876.jpg,500,248,bird,404,141,443,194
004876.jpg,500,248,bird,202,149,224,203
004876.jpg,500,248,bird,313,119,338,184
004882.jpg,500,333,motorbike,93,142,184,274
004882.jpg,500,333,motorbike,197,69,446,330
004882.jpg,500,333,person,153,126,312,333
004885.jpg,500,375,boat,104,138,412,340
004890.jpg,500,380,car,56,97,454,313
004897.jpg,500,333,person,181,196,242,333
004897.jpg,500,333,person,1,188,28,312
004897.jpg,500,333,person,243,212,279,333
004898.jpg,500,375,person,146,17,252,303
004898.jpg,500,375,person,93,159,160,291
004898.jpg,500,375,pottedplant,273,173,307,213
004898.jpg,500,375,pottedplant,383,197,429,262
004902.jpg,500,375,horse,1,141,192,374
004902.jpg,500,375,horse,79,124,265,364
004902.jpg,500,375,person,217,118,389,375
004902.jpg,500,375,person,195,68,500,375
004903.jpg,500,331,sofa,37,126,374,301
004903.jpg,500,331,car,335,55,472,159
004903.jpg,500,331,car,440,95,500,247
004903.jpg,500,331,car,441,53,500,81
004905.jpg,500,333,aeroplane,2,8,197,280
004910.jpg,333,500,bus,22,182,306,394
004913.jpg,500,375,person,274,97,323,335
004913.jpg,500,375,person,217,126,335,340
004913.jpg,500,375,person,133,178,227,358
004913.jpg,500,375,person,390,82,493,291
004913.jpg,500,375,person,281,38,337,128
004913.jpg,500,375,person,70,50,138,138
004913.jpg,500,375,person,1,105,92,351
004913.jpg,500,375,person,69,110,157,357
004913.jpg,500,375,person,175,124,236,304
004913.jpg,500,375,person,125,52,205,187
004913.jpg,500,375,person,201,67,282,172
004913.jpg,500,375,person,310,75,374,209
004913.jpg,500,375,person,362,60,426,218
004913.jpg,500,375,person,306,206,394,352
004913.jpg,500,375,person,388,190,487,356
004916.jpg,500,333,person,30,34,334,333
004916.jpg,500,333,bottle,355,244,464,333
004916.jpg,500,333,tvmonitor,119,87,169,148
004926.jpg,500,375,bottle,217,71,255,230
004926.jpg,500,375,chair,408,117,496,221
004926.jpg,500,375,sofa,1,123,111,238
004926.jpg,500,375,diningtable,1,175,498,375
004928.jpg,500,333,person,146,52,353,301
004928.jpg,500,333,person,1,19,160,310
004928.jpg,500,333,person,235,22,500,333
004929.jpg,500,375,dog,215,21,500,375
004931.jpg,500,375,boat,176,181,221,227
004931.jpg,500,375,boat,233,188,273,220
004931.jpg,500,375,person,367,172,454,324
004931.jpg,500,375,person,259,181,320,323
004935.jpg,332,500,person,87,62,250,295
004935.jpg,332,500,horse,104,140,292,433
004936.jpg,500,375,bicycle,2,1,500,357
004938.jpg,500,375,sofa,5,170,500,374
004939.jpg,500,333,pottedplant,135,1,178,67
004939.jpg,500,333,chair,315,7,500,261
004939.jpg,500,333,person,1,1,468,330
004943.jpg,500,333,bottle,377,168,425,310
004943.jpg,500,333,diningtable,147,259,500,333
004943.jpg,500,333,person,427,118,500,262
004943.jpg,500,333,person,315,128,416,258
004943.jpg,500,333,person,138,138,272,292
004943.jpg,500,333,person,1,28,169,333
004943.jpg,500,333,bottle,326,178,359,271
004948.jpg,500,375,pottedplant,210,237,294,347
004948.jpg,500,375,pottedplant,127,213,203,336
004948.jpg,500,375,pottedplant,163,123,220,217
004948.jpg,500,375,pottedplant,227,130,284,221
004950.jpg,320,196,horse,77,23,213,195
004950.jpg,320,196,person,100,9,176,113
004951.jpg,500,375,train,51,142,500,262
004951.jpg,500,375,train,17,162,82,253
004953.jpg,500,358,bicycle,332,227,368,298
004953.jpg,500,358,bicycle,366,207,397,265
004953.jpg,500,358,bicycle,259,228,288,309
004953.jpg,500,358,bicycle,168,239,220,311
004953.jpg,500,358,bicycle,54,238,102,320
004953.jpg,500,358,person,165,166,220,302
004953.jpg,500,358,person,55,176,111,286
004953.jpg,500,358,person,246,167,297,294
004953.jpg,500,358,person,323,155,381,292
004953.jpg,500,358,person,31,186,65,305
004953.jpg,500,358,person,1,174,24,301
004953.jpg,500,358,person,401,158,427,250
004953.jpg,500,358,person,429,159,454,255
004953.jpg,500,358,person,452,154,474,252
004953.jpg,500,358,person,468,150,497,250
004953.jpg,500,358,person,491,153,500,245
004953.jpg,500,358,bus,216,141,318,238
004953.jpg,500,358,bus,259,132,412,243
004954.jpg,450,500,sheep,24,153,381,482
004954.jpg,450,500,person,104,30,416,436
004955.jpg,500,374,cat,97,16,382,291
004955.jpg,500,374,tvmonitor,1,225,441,373
004956.jpg,333,500,tvmonitor,115,226,151,266
004956.jpg,333,500,chair,127,245,177,293
004960.jpg,426,500,pottedplant,3,3,423,499
004960.jpg,426,500,pottedplant,346,245,426,461
004960.jpg,426,500,pottedplant,1,290,110,462
004963.jpg,500,334,cat,68,41,475,304
004966.jpg,500,326,bird,135,130,322,276
004968.jpg,329,500,horse,45,2,329,470
004968.jpg,329,500,person,169,193,329,431
004972.jpg,393,500,bird,115,78,344,482
004973.jpg,500,375,car,111,149,235,239
004973.jpg,500,375,car,281,149,408,240
004976.jpg,500,338,person,311,108,476,221
004976.jpg,500,338,person,224,98,350,226
004976.jpg,500,338,person,177,132,247,263
004976.jpg,500,338,person,43,139,196,332
004976.jpg,500,338,diningtable,128,193,500,338
004982.jpg,500,333,aeroplane,5,111,500,221
004985.jpg,500,375,cat,1,59,475,297
004985.jpg,500,375,person,216,1,450,162
004986.jpg,375,500,chair,143,291,178,308
004986.jpg,375,500,chair,140,305,185,392
004987.jpg,307,500,person,44,186,285,365
004987.jpg,307,500,person,189,180,307,358
004990.jpg,500,375,sofa,1,62,496,375
004990.jpg,500,375,person,15,102,448,365
004991.jpg,500,375,diningtable,53,139,404,375
004991.jpg,500,375,pottedplant,327,20,357,91
004991.jpg,500,375,chair,284,107,464,372
004991.jpg,500,375,chair,1,127,243,375
004991.jpg,500,375,chair,270,76,374,162
004991.jpg,500,375,chair,61,85,160,167
004992.jpg,500,375,dog,54,57,480,294
004994.jpg,500,354,person,186,151,377,354
004994.jpg,500,354,chair,126,175,329,354
004997.jpg,500,334,train,123,59,456,244
004997.jpg,500,334,train,40,124,112,208
004999.jpg,500,375,dog,157,101,307,216
005003.jpg,500,375,car,188,161,251,192
005004.jpg,500,333,sofa,137,31,454,275
005006.jpg,375,500,bird,207,392,291,453
005014.jpg,500,375,person,29,10,484,372
005014.jpg,500,375,person,22,54,111,325
005014.jpg,500,375,person,376,42,431,123
005014.jpg,500,375,person,429,42,473,118
005014.jpg,500,375,person,458,32,499,117
005014.jpg,500,375,chair,433,221,500,375
005014.jpg,500,375,chair,403,194,478,306
005014.jpg,500,375,chair,1,203,33,375
005016.jpg,500,333,aeroplane,10,121,196,183
005016.jpg,500,333,aeroplane,119,53,489,190
005018.jpg,500,331,dog,191,85,412,308
005018.jpg,500,331,dog,23,5,250,198
005020.jpg,500,375,car,270,181,436,234
005023.jpg,394,500,bird,207,266,259,339
005024.jpg,500,375,person,1,71,176,375
005024.jpg,500,375,person,150,2,500,375
005026.jpg,500,375,bus,1,170,354,294
005026.jpg,500,375,bus,344,210,428,258
005028.jpg,500,375,car,4,77,312,322
005028.jpg,500,375,car,294,118,495,292
005037.jpg,333,500,person,65,171,169,412
005039.jpg,500,375,person,116,121,309,375
005039.jpg,500,375,person,1,128,107,375
005039.jpg,500,375,person,295,131,472,373
005039.jpg,500,375,person,461,129,500,316
005039.jpg,500,375,person,438,166,467,198
005039.jpg,500,375,person,240,131,281,168
005039.jpg,500,375,person,309,147,337,169
005042.jpg,340,500,bicycle,158,205,302,462
005042.jpg,340,500,bicycle,4,182,147,428
005042.jpg,340,500,person,155,37,328,399
005042.jpg,340,500,person,1,46,157,394
005047.jpg,500,252,car,3,1,500,244
005054.jpg,334,500,person,78,135,258,485
005054.jpg,334,500,person,154,84,334,479
005055.jpg,500,375,sofa,278,223,500,375
005055.jpg,500,375,diningtable,183,187,298,319
005055.jpg,500,375,chair,291,178,314,264
005055.jpg,500,375,chair,213,170,267,190
005055.jpg,500,375,chair,196,193,271,329
005055.jpg,500,375,chair,165,178,192,305
005056.jpg,288,372,dog,43,45,242,213
005057.jpg,500,335,bicycle,167,112,355,312
005057.jpg,500,335,person,178,38,334,278
005057.jpg,500,335,bicycle,1,222,64,309
005058.jpg,500,375,sheep,131,266,177,304
005058.jpg,500,375,sheep,86,285,127,315
005061.jpg,500,375,diningtable,2,253,500,375
005061.jpg,500,375,pottedplant,378,1,500,191
005061.jpg,500,375,person,341,112,487,272
005061.jpg,500,375,person,188,106,329,266
005061.jpg,500,375,person,1,82,235,317
005062.jpg,500,375,dog,160,141,401,266
005064.jpg,500,375,bicycle,246,163,352,292
005064.jpg,500,375,person,251,108,332,259
005065.jpg,500,375,car,1,57,479,298
005072.jpg,500,333,car,4,78,456,299
005078.jpg,500,375,cat,75,13,500,375
005085.jpg,355,500,diningtable,118,334,293,482
005085.jpg,355,500,chair,220,348,348,500
005085.jpg,355,500,chair,147,281,210,339
005086.jpg,500,375,chair,158,184,257,262
005086.jpg,500,375,person,39,145,144,375
005086.jpg,500,375,person,269,42,498,372
005086.jpg,500,375,diningtable,99,259,347,375
005090.jpg,500,352,bus,28,119,466,265
005090.jpg,500,352,person,461,164,498,256
005090.jpg,500,352,person,409,174,445,259
005090.jpg,500,352,person,167,157,209,293
005090.jpg,500,352,car,482,172,500,192
005093.jpg,333,500,motorbike,106,163,333,397
005093.jpg,333,500,person,202,61,333,330
005093.jpg,333,500,person,95,215,128,253
005101.jpg,375,500,chair,1,2,374,500
005101.jpg,375,500,cat,162,224,349,368
005107.jpg,500,375,bicycle,54,195,273,337
005107.jpg,500,375,person,271,138,288,192
005108.jpg,500,281,aeroplane,171,113,231,173
005108.jpg,500,281,boat,146,235,206,254
005108.jpg,500,281,boat,2,229,35,251
005108.jpg,500,281,boat,110,226,162,248
005110.jpg,500,375,car,83,33,384,152
005110.jpg,500,375,car,405,96,461,142
005110.jpg,500,375,car,2,158,133,287
005110.jpg,500,375,car,126,176,189,232
005110.jpg,500,375,car,180,186,206,217
005110.jpg,500,375,car,228,175,284,238
005116.jpg,500,331,motorbike,410,125,500,245
005116.jpg,500,331,motorbike,282,119,395,236
005116.jpg,500,331,motorbike,141,128,315,254
005116.jpg,500,331,person,302,97,401,240
005116.jpg,500,331,person,165,103,332,272
005116.jpg,500,331,person,416,107,500,246
005116.jpg,500,331,person,380,67,409,161
005116.jpg,500,331,motorbike,205,85,256,152
005116.jpg,500,331,person,376,67,404,151
005116.jpg,500,331,person,302,75,348,112
005116.jpg,500,331,person,15,43,37,81
005121.jpg,500,333,dog,30,91,205,333
005121.jpg,500,333,dog,344,66,500,333
005124.jpg,500,324,cow,179,68,500,324
005124.jpg,500,324,person,3,33,271,324
005128.jpg,500,375,boat,122,138,401,206
005129.jpg,500,375,chair,2,163,419,375
005129.jpg,500,375,pottedplant,304,95,405,190
005129.jpg,500,375,person,124,126,380,375
005129.jpg,500,375,chair,266,9,337,131
005129.jpg,500,375,chair,213,25,273,113
005129.jpg,500,375,chair,189,1,223,100
005129.jpg,500,375,chair,149,5,196,89
005131.jpg,500,375,cat,76,1,373,375
005134.jpg,500,375,person,31,139,48,212
005134.jpg,500,375,person,42,131,72,236
005134.jpg,500,375,person,109,138,130,220
005134.jpg,500,375,person,130,130,163,248
005134.jpg,500,375,person,182,146,203,210
005134.jpg,500,375,person,200,135,233,231
005134.jpg,500,375,person,265,150,287,217
005134.jpg,500,375,person,321,140,359,276
005134.jpg,500,375,person,369,145,399,248
005134.jpg,500,375,person,408,148,444,230
005134.jpg,500,375,person,2,219,44,375
005134.jpg,500,375,person,295,162,312,202
005134.jpg,500,375,person,477,147,496,177
005134.jpg,500,375,person,452,155,476,220
005134.jpg,500,375,person,236,173,252,206
005134.jpg,500,375,person,242,151,259,202
005135.jpg,500,332,sofa,185,161,500,332
005135.jpg,500,332,chair,3,146,58,302
005138.jpg,500,445,bird,23,86,434,436
005143.jpg,274,289,pottedplant,6,10,258,278
005145.jpg,333,500,pottedplant,2,359,241,500
005145.jpg,333,500,horse,174,173,211,203
005146.jpg,500,303,bicycle,394,102,492,279
005146.jpg,500,303,bicycle,306,134,390,282
005146.jpg,500,303,bicycle,13,143,91,274
005146.jpg,500,303,bicycle,125,127,197,277
005146.jpg,500,303,bicycle,181,138,280,280
005146.jpg,500,303,person,12,53,93,271
005146.jpg,500,303,person,129,79,219,270
005146.jpg,500,303,person,213,49,299,274
005146.jpg,500,303,person,284,36,356,276
005146.jpg,500,303,person,394,28,484,267
005150.jpg,500,400,bicycle,320,212,440,294
005150.jpg,500,400,boat,158,214,229,231
005150.jpg,500,400,boat,291,215,352,228
005153.jpg,500,375,chair,1,147,39,219
005153.jpg,500,375,chair,44,147,94,217
005153.jpg,500,375,chair,104,216,288,375
005153.jpg,500,375,chair,94,177,234,358
005153.jpg,500,375,tvmonitor,157,115,200,164
005153.jpg,500,375,tvmonitor,182,109,235,178
005153.jpg,500,375,tvmonitor,210,95,340,204
005153.jpg,500,375,tvmonitor,309,67,500,267
005156.jpg,500,375,motorbike,57,131,412,360
005156.jpg,500,375,person,171,50,337,346
005156.jpg,500,375,car,8,111,166,239
005156.jpg,500,375,car,2,91,31,231
005160.jpg,500,375,chair,1,170,171,373
005160.jpg,500,375,chair,175,145,235,217
005160.jpg,500,375,chair,326,137,386,201
005160.jpg,500,375,chair,249,196,391,375
005160.jpg,500,375,chair,334,171,420,373
005160.jpg,500,375,chair,397,132,424,174
005160.jpg,500,375,diningtable,32,170,395,373
005160.jpg,500,375,diningtable,414,140,499,227
005160.jpg,500,375,tvmonitor,1,68,94,174
005160.jpg,500,375,person,298,62,357,188
005160.jpg,500,375,pottedplant,3,1,62,68
005160.jpg,500,375,pottedplant,215,160,290,232
005160.jpg,500,375,bottle,118,207,141,285
005161.jpg,500,375,person,329,107,376,232
005161.jpg,500,375,person,117,122,158,221
005161.jpg,500,375,person,54,127,91,215
005161.jpg,500,375,person,1,124,26,208
005161.jpg,500,375,person,178,117,215,218
005161.jpg,500,375,person,274,183,290,231
005161.jpg,500,375,person,493,179,500,245
005161.jpg,500,375,horse,289,146,451,301
005161.jpg,500,375,horse,85,156,204,277
005161.jpg,500,375,horse,3,167,64,266
005161.jpg,500,375,horse,177,158,267,275
005161.jpg,500,375,horse,61,167,111,261
005169.jpg,375,500,cat,161,191,200,252
005169.jpg,375,500,car,342,53,375,88
